,node,name,date,species,order,family,genus,rank,lon,lat
991,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-90.2589,38.6141
992,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-93.178,44.7316
993,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,10.671,63.434
994,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia foveolata Hill,Cycadales,Zamiaceae,Lepidozamia,SPECIES,150.083328,50.732126
995,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-58.485001,-62.166111
996,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,145.333328,-42.150002
997,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,144.21666,-37.583332
998,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,145.699997,-17.366667
999,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,35.334702,-2.989
1000,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,103.32,-2.23
1001,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,35.799999,0.8833
1002,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-82.74555,9.0842
1003,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-86.619143,14.819222
1004,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,109.74159,19.200505
1005,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-101.316666,25.516666
1006,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,135.350006,34.450001
1007,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,135.766663,35.083332
1008,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,2.036667,43.332222
1009,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-112.163612,45.195278
1010,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-103.764442,46.018612
1011,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-103.875832,46.292778
1012,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-103.864441,46.321945
1013,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-103.874443,46.346943
1014,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,-103.951385,46.389721
1015,Rhamnaceae,Rhamnaceae,72.1,Rhamnaceae,Rosales,Rhamnaceae,,FAMILY,0.083333,50.783333
1016,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.793831,54.876494
1017,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.422091,54.955476
1018,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.41456,54.96012
1019,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.110014,54.961295
1020,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.797833,54.966313
1021,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.400028,54.978386
1022,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.104325,55.00184
1023,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.652282,55.035784
1024,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.652652,55.044766
1025,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.645383,55.058346
1026,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.546765,55.074281
1027,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.02159,55.155044
1028,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.02159,55.155044
1029,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.967128,55.233326
1030,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.809973,55.235759
1031,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-2.712576,55.426821
1032,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-2.872546,55.515643
1033,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.783931,55.666879
1034,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.158793,55.851585
1035,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.75107,55.861205
1036,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.679402,55.866697
1037,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.146229,55.94021
1038,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.146229,55.94021
1039,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.323431,55.946095
1040,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.202943,55.962133
1041,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.202943,55.962133
1042,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-2.722454,55.965887
1043,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.173511,56.128573
1044,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.21499,56.150304
1045,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.206581,56.158093
1046,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.379094,56.409557
1047,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-5.652928,56.4533
1048,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.588139,56.564299
1049,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.561764,56.575865
1050,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.548394,56.587263
1051,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.384499,56.933505
1052,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.745841,57.375449
1053,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.680709,57.394827
1054,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.592409,57.558432
1055,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-3.757238,57.572819
1056,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.613302,57.575839
1057,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.613142,57.575932
1058,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-2.586991,57.583679
1059,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,-4.280943,57.923853
1060,Rhamnaceae,Rhamnaceae,72.1,Rhamnus cathartica L.,Rosales,Rhamnaceae,Rhamnus,SPECIES,-3.421623,58.398315
1061,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,9.496015,59.298535
1062,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,10.782029,59.868754
1063,Rhamnaceae,Rhamnaceae,72.1,Frangula alnus Mill.,Rosales,Rhamnaceae,Frangula,SPECIES,10.485941,63.392056
1064,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,170.461111,-43.155556
1065,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,170.65,-43.033333
1066,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,171.95,-42.15
1067,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,171.866667,-42.133333
1068,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,171.78,-41.83889
1069,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,171.724573,-41.7497
1070,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,172.183333,-41.15
1071,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,175.122893,-37.990602
1072,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,175.115926,-37.97627
1073,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,175.5375,-37.1383
1074,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia serrata A.Cunn.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,174.916667,-36.916667
1075,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia acutifolia Kirk,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,175.383333,-36.183333
1076,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia sieberi A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,150.366667,-33.7
1077,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia sieberi A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,150.241667,-33.679167
1078,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia verdonii F.Muell.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,152.783333,-30.25
1079,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia sieberi A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,153.289497,-28.234417
1080,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia verdonii F.Muell.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,153.266667,-28.166667
1081,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia verdonii F.Muell.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,153.27444,-28.142427
1082,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia sieberi A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,134.48944,-25.735
1083,Paracryphiaceae,Paracryphiaceae,78.9,Sphenostemon pachycladus Baill.,Paracryphiales,Paracryphiaceae,Sphenostemon,SPECIES,166.512893,-22.161459
1084,Paracryphiaceae,Paracryphiaceae,78.9,Sphenostemon pachycladus Baill.,Paracryphiales,Paracryphiaceae,Sphenostemon,SPECIES,166.606612,-22.115247
1085,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,GENUS,165.616667,-21.5
1086,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia neoebudica (Guillaumin) Guillaumin,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,169.797891,-20.21743
1087,Paracryphiaceae,Paracryphiaceae,78.9,Sphenostemon lobosporus (F.Muell.) L.S.Sm.,Paracryphiales,Paracryphiaceae,Sphenostemon,SPECIES,145.48333,-17.26666
1088,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia quatrefagesii F.Muell.,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,145.85,-17.25
1089,Paracryphiaceae,Paracryphiaceae,78.9,Sphenostemon lobosporus (F.Muell.) L.S.Sm.,Paracryphiales,Paracryphiaceae,Sphenostemon,SPECIES,145.6725,-17.221944
1090,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia neoebudica (Guillaumin) Guillaumin,Paracryphiales,Paracryphiaceae,Quintinia,SPECIES,166.756982,-15.361891
1091,Paracryphiaceae,Paracryphiaceae,78.9,Quintinia A.DC.,Paracryphiales,Paracryphiaceae,Quintinia,GENUS,166.923085,-15.350347
1092,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,146.894866,-43.581671
1093,Cornales,Cornales,89.8,Hydrangea L.,Cornales,Hydrangeaceae,Hydrangea,GENUS,146.886552,-43.550211
1094,Cornales,Cornales,89.8,Philadelphus mexicanus Schltdl.,Cornales,Hydrangeaceae,Philadelphus,SPECIES,146.165062,-43.421096
1095,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,146.165062,-43.421096
1096,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,146.131184,-43.371319
1097,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.901247,-43.254084
1098,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,146.048018,-42.766429
1099,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.696437,-42.57115
1100,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.541874,-42.354052
1101,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,146.291259,-41.572152
1102,Cornales,Cornales,89.8,Hydrangea L.,Cornales,Hydrangeaceae,Hydrangea,GENUS,145.523723,-41.144217
1103,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,148.316672,-40.266659
1104,Ericales,Ericales,89.8,Brachyloma Sond.,Ericales,Ericaceae,Brachyloma,GENUS,146.615005,-38.23
1105,Ericales,Ericales,89.8,Rapanea Aubl.,Ericales,Primulaceae,Myrsine,GENUS,146.615005,-38.23
1106,Ericales,Ericales,89.8,Rapanea Aubl.,Ericales,Primulaceae,Myrsine,GENUS,146.5625,-38.215
1107,Ericales,Ericales,89.8,Brachyloma Sond.,Ericales,Ericaceae,Brachyloma,GENUS,146.5625,-38.215
1108,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.4975,-37.95167
1109,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.35965,-37.88182
1110,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.32574,-37.87996
1111,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.32576,-37.87984
1112,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.34274,-37.87771
1113,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.35694,-37.87306
1114,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.35,-37.86667
1115,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.35504,-37.85858
1116,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.36027,-37.8585
1117,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.35726,-37.8572
1118,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.3858,-37.85137
1119,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.38547,-37.85079
1120,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34485,-37.8455
1121,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34702,-37.84541
1122,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34481,-37.84537
1123,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.3448,-37.84534
1124,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34513,-37.84527
1125,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34487,-37.84526
1126,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34511,-37.84511
1127,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.34514,-37.84503
1128,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.35194,-37.8425
1129,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.37095,-37.83428
1130,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.35097,-37.831
1131,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,145.37694,-37.82278
1132,Cornales,Cornales,89.8,Hydrangeaceae,Cornales,Hydrangeaceae,,FAMILY,144.9667,-37.8167
1133,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,145.71926,-37.7142
1134,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,144.21666,-37.583332
1135,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,147.21583,-36.80139
1136,Cornales,Cornales,89.8,Cornus capitata Wall.,Cornales,Cornaceae,Cornus,SPECIES,147.2096,-36.7818
1137,Cornales,Cornales,89.8,Hydrangea macrophylla (Thunb.) Ser.,Cornales,Hydrangeaceae,Hydrangea,SPECIES,138.71438,-34.98457
1138,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,18.9604,-34.3201
1139,Ericales,Ericales,89.8,Camellia L.,Ericales,Theaceae,Camellia,GENUS,151.2325,-33.9911
1140,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,23.1523,-33.9485
1141,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,25.2492,-33.5905
1142,Cornales,Cornales,89.8,Cornus L.,Cornales,Cornaceae,Cornus,GENUS,159.07,-31.5
1143,Clusiaceae,Clusiaceae,89.8,Rheedia brasiliensis (C.Mart.) Planch. & Triana,Malpighiales,Clusiaceae,Garcinia,SPECIES,-56.087017,-19.588499
1144,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,32.8359,-19.3949
1145,Clusiaceae,Clusiaceae,89.8,Garcinia xanthochymus Hook.f. ex T.Anderson,Malpighiales,Clusiaceae,Garcinia,SPECIES,-149.894,-17.4906
1146,Ericales,Ericales,89.8,Rapanea Aubl.,Ericales,Primulaceae,Myrsine,GENUS,145.699997,-17.366667
1147,Clusiaceae,Clusiaceae,89.8,Allanblackia stuhlmannii (Engl.) Engl.,Malpighiales,Clusiaceae,Allanblackia,SPECIES,38.601837,-5.161557
1148,Clusiaceae,Clusiaceae,89.8,Allanblackia stuhlmannii (Engl.) Engl.,Malpighiales,Clusiaceae,Allanblackia,SPECIES,38.628765,-5.101566
1149,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,121.647,-3.78147
1150,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-79.099724,-3.398889
1151,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-77.848595,-0.91483
1152,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,123.9,0.56
1153,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-58.1674,3.36636
1154,Clusiaceae,Clusiaceae,89.8,Tovomita Aubl.,Malpighiales,Clusiaceae,Tovomita,GENUS,-58.3223,3.40214
1155,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-52.68,4.03
1156,Ericales,Ericales,89.8,Gustavia L.,Ericales,Lecythidaceae,Gustavia,GENUS,-52.68,4.03
1157,Ericales,Ericales,89.8,Ebenaceae,Ericales,Ebenaceae,,FAMILY,-52.68,4.03
1158,Clusiaceae,Clusiaceae,89.8,Clusia major L.,Malpighiales,Clusiaceae,Clusia,SPECIES,-61.092869,4.592852
1159,Clusiaceae,Clusiaceae,89.8,Clusia grandiflora Splitg.,Malpighiales,Clusiaceae,Clusia,SPECIES,-55.170101,4.9432
1160,Clusiaceae,Clusiaceae,89.8,Symphonia globulifera L.fil.,Malpighiales,Clusiaceae,Symphonia,SPECIES,6.297911,5.028571
1161,Clusiaceae,Clusiaceae,89.8,Symphonia globulifera L.fil.,Malpighiales,Clusiaceae,Symphonia,SPECIES,6.298367,5.029795
1162,Clusiaceae,Clusiaceae,89.8,Symphonia globulifera L.fil.,Malpighiales,Clusiaceae,Symphonia,SPECIES,6.298429,5.029864
1163,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,36.035999,5.043
1164,Clusiaceae,Clusiaceae,89.8,Moronobea Aubl.,Malpighiales,Clusiaceae,Moronobea,GENUS,-59.8542,5.075
1165,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-59.3133,5.30028
1166,Clusiaceae,Clusiaceae,89.8,Rheedia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,-58.9808,5.34139
1167,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-59.9626,5.37356
1168,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-59.9748,5.37923
1169,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-59.976,5.39004
1170,Clusiaceae,Clusiaceae,89.8,Clusia grandiflora Splitg.,Malpighiales,Clusiaceae,Clusia,SPECIES,-60.8457,5.50186
1171,Clusiaceae,Clusiaceae,89.8,Clusia grandiflora Splitg.,Malpighiales,Clusiaceae,Clusia,SPECIES,-60.7703,5.51919
1172,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.7703,5.51919
1173,Clusiaceae,Clusiaceae,89.8,Clusia grandiflora Splitg.,Malpighiales,Clusiaceae,Clusia,SPECIES,-60.9289,5.54725
1174,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.2782,5.69614
1175,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.2989,5.70636
1176,Clusiaceae,Clusiaceae,89.8,Moronobea Aubl.,Malpighiales,Clusiaceae,Moronobea,GENUS,-60.3022,5.70933
1177,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.3022,5.70933
1178,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.6403,5.7135
1179,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,-60.632,5.71453
1180,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.632,5.71453
1181,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.2353,5.80742
1182,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.2393,5.80961
1183,Clusiaceae,Clusiaceae,89.8,Moronobea jenmanii Engl.,Malpighiales,Clusiaceae,Moronobea,SPECIES,-60.2257,5.81533
